Source,Year,Region,Species,avg_wt
R&I,1967,CI,Chum,3.643971612138315
R&I,1968,CI,Chum,3.600820347018206
R&I,1969,CI,Chum,3.4245835257667157
R&I,1970,CI,Chum,3.102827852407392
R&I,1971,CI,Chum,3.136588384760373
R&I,1972,CI,Chum,3.3855367978819295
R&I,1973,CI,Chum,3.768684285690283
R&I,1974,CI,Chum,3.8692321238972998
R&I,1975,CI,Chum,3.1246210391842255
R&I,1976,CI,Chum,3.7242553614996203
R&I,1977,CI,Chum,3.889453485677488
R&I,1978,CI,Chum,3.7494292357035532
R&I,1979,CI,Chum,3.5233910696630053
R&I,1980,CI,Chum,3.3050332854923963
R&I,1981,CI,Chum,3.6179257320518756
R&I,1982,CI,Chum,3.735469324977504
R&I,1983,CI,Chum,3.6342632670032224
R&I,1984,CI,Chum,3.582198531502168
R&I,1985,CI,Chum,3.405273204561087
R&I,1986,CI,Chum,3.419746761343798
R&I,1987,CI,Chum,3.280216126683764
R&I,1988,CI,Chum,3.598088991860461
R&I,1989,CI,Chum,3.351780606565282
R&I,1990,CI,Chum,3.4290148660295805
R&I,1991,CI,Chum,3.0597839344028257
R&I,1992,CI,Chum,3.0649947768201593
R&I,1993,CI,Chum,2.8625739060518054
R&I,1994,CI,Chum,3.344549884249392
R&I,1995,CI,Chum,3.196625860914999
R&I,1996,CI,Chum,3.6860511442332466
R&I,1997,CI,Chum,3.758798713283763
R&I,1998,CI,Chum,3.494020425338543
R&I,1999,CI,Chum,3.5386024497723576
R&I,2000,CI,Chum,3.605439391353693
R&I,2001,CI,Chum,3.4127765300570796
R&I,2002,CI,Chum,3.690571542284147
R&I,2003,CI,Chum,2.9084396877026535
R&I,2004,CI,Chum,3.3035027746545285
R&I,2005,CI,Chum,3.338957822199075
R&I,2006,CI,Chum,3.3711415164381004
R&I,2007,CI,Chum,3.0083700372067153
R&I,2008,CI,Chum,3.387850557011506
R&I,2009,CI,Chum,3.24614885264802
R&I,2010,CI,Chum,3.038458740126285
R&I,2011,CI,Chum,3.221708890573871
R&I,2012,CI,Chum,3.202666104665994
R&I,2013,CI,Chum,3.266484473162775
R&I,2014,CI,Chum,3.2855935276291075
R&I,2015,CI,Chum,2.8028837067307766
R&I,1952,PWS,Chum,3.5067635314429944
R&I,1953,PWS,Chum,3.506763531442994
R&I,1954,PWS,Chum,3.5067635314429952
R&I,1955,PWS,Chum,3.5067635314429952
R&I,1956,PWS,Chum,3.506763531442995
R&I,1957,PWS,Chum,3.5067635314429944
R&I,1958,PWS,Chum,3.5067635314429944
R&I,1959,PWS,Chum,3.5067635314429944
R&I,1960,PWS,Chum,3.1058207188009095
R&I,1961,PWS,Chum,3.500028253788041
R&I,1962,PWS,Chum,3.44258978460144
R&I,1963,PWS,Chum,3.675171081630743
R&I,1964,PWS,Chum,3.790004672632125
R&I,1965,PWS,Chum,3.452367504151961
R&I,1966,PWS,Chum,3.4322778139014947
R&I,1967,PWS,Chum,3.643971612138315
R&I,1968,PWS,Chum,3.6008203470182054
R&I,1969,PWS,Chum,3.4245835257667157
R&I,1970,PWS,Chum,3.102827852407392
R&I,1971,PWS,Chum,3.136588384760372
R&I,1972,PWS,Chum,3.38553679788193
R&I,1973,PWS,Chum,3.7686842856902834
R&I,1974,PWS,Chum,3.8692321238972998
R&I,1975,PWS,Chum,3.124621039184225
R&I,1976,PWS,Chum,3.7242553614996203
R&I,1977,PWS,Chum,3.8894534856774876
R&I,1978,PWS,Chum,3.7494292357035532
R&I,1979,PWS,Chum,3.5233910696630053
R&I,1980,PWS,Chum,3.305033285492396
R&I,1981,PWS,Chum,3.6179257320518756
R&I,1982,PWS,Chum,3.735469324977504
R&I,1983,PWS,Chum,3.6342632670032224
R&I,1984,PWS,Chum,3.5821985315021685
R&I,1985,PWS,Chum,3.405273204561087
R&I,1986,PWS,Chum,3.4197467613437977
R&I,1987,PWS,Chum,3.280216126683764
R&I,1988,PWS,Chum,3.598088991860461
R&I,1989,PWS,Chum,3.3517806065652826
R&I,1990,PWS,Chum,3.429014866029581
R&I,1991,PWS,Chum,3.0597839344028257
R&I,1992,PWS,Chum,3.0649947768201593
R&I,1993,PWS,Chum,2.8625739060518054
R&I,1994,PWS,Chum,3.344549884249392
R&I,1995,PWS,Chum,3.196625860914999
R&I,1996,PWS,Chum,3.686051144233246
R&I,1997,PWS,Chum,3.7587987132837624
R&I,1998,PWS,Chum,3.4940204253385434
R&I,1999,PWS,Chum,3.5386024497723576
R&I,2000,PWS,Chum,3.6054393913536926
R&I,2001,PWS,Chum,3.41277653005708
R&I,2002,PWS,Chum,3.6905715422841467
R&I,2003,PWS,Chum,2.908439687702654
R&I,2004,PWS,Chum,3.3035027746545285
R&I,2005,PWS,Chum,3.338957822199075
R&I,2006,PWS,Chum,3.3711415164381
R&I,2007,PWS,Chum,3.008370037206715
R&I,2008,PWS,Chum,3.387850557011506
R&I,2009,PWS,Chum,3.246148852648019
R&I,2010,PWS,Chum,3.0384587401262846
R&I,2011,PWS,Chum,3.2217088905738707
R&I,2012,PWS,Chum,3.2026661046659943
R&I,2013,PWS,Chum,3.2664844731627753
R&I,2014,PWS,Chum,3.285593527629107
R&I,2015,PWS,Chum,2.8028837067307775
R&I,1952,SEAK,Chum,4.370999999999999
R&I,1953,SEAK,Chum,4.370999999999999
R&I,1954,SEAK,Chum,4.370999999999999
R&I,1955,SEAK,Chum,4.370999999999999
R&I,1956,SEAK,Chum,4.370999999999999
R&I,1957,SEAK,Chum,4.371
R&I,1958,SEAK,Chum,4.371
R&I,1959,SEAK,Chum,4.370999999999999
R&I,1960,SEAK,Chum,4.58
R&I,1961,SEAK,Chum,4.26
R&I,1962,SEAK,Chum,4.309999999999999
R&I,1963,SEAK,Chum,3.99
R&I,1964,SEAK,Chum,4.580000000000001
R&I,1965,SEAK,Chum,4.629999999999999
R&I,1966,SEAK,Chum,3.9000000000000004
R&I,1967,SEAK,Chum,4.35
R&I,1968,SEAK,Chum,4.940000000000001
R&I,1969,SEAK,Chum,4.17
R&I,1970,SEAK,Chum,3.8099999999999996
R&I,1971,SEAK,Chum,3.76
R&I,1972,SEAK,Chum,3.9800000000000004
R&I,1973,SEAK,Chum,4.400000000000002
R&I,1974,SEAK,Chum,4.01
R&I,1975,SEAK,Chum,4.16
R&I,1976,SEAK,Chum,4.84
R&I,1977,SEAK,Chum,4.622893486085722
R&I,1978,SEAK,Chum,4.229510386645342
R&I,1979,SEAK,Chum,4.316659654991454
R&I,1980,SEAK,Chum,4.540161608190168
R&I,1981,SEAK,Chum,4.523124179530837
R&I,1982,SEAK,Chum,4.544309043237619
R&I,1983,SEAK,Chum,4.124681812656175
R&I,1984,SEAK,Chum,4.247929126444498
R&I,1985,SEAK,Chum,4.09252287571323
R&I,1986,SEAK,Chum,4.0049538685873225
R&I,1987,SEAK,Chum,4.018800263368292
R&I,1988,SEAK,Chum,4.091219466941057
R&I,1989,SEAK,Chum,4.351307589555534
R&I,1990,SEAK,Chum,4.23638911507944
R&I,1991,SEAK,Chum,3.604607196192374
R&I,1992,SEAK,Chum,3.6307873064297382
R&I,1993,SEAK,Chum,3.1968661919549435
R&I,1994,SEAK,Chum,3.458908227178874
R&I,1995,SEAK,Chum,3.7017565067269804
R&I,1996,SEAK,Chum,4.185055844357997
R&I,1997,SEAK,Chum,4.079630575258246
R&I,1998,SEAK,Chum,4.012475080103648
R&I,1999,SEAK,Chum,4.274232750404696
R&I,2000,SEAK,Chum,4.243678487490988
R&I,2001,SEAK,Chum,4.024624114181729
R&I,2002,SEAK,Chum,4.219469143355599
R&I,2003,SEAK,Chum,3.243569657470652
R&I,2004,SEAK,Chum,3.6654519491671564
R&I,2005,SEAK,Chum,4.016675768141106
R&I,2006,SEAK,Chum,4.227743823783881
R&I,2007,SEAK,Chum,3.7247792253455767
R&I,2008,SEAK,Chum,3.903489739096618
R&I,2009,SEAK,Chum,3.341109489474496
R&I,2010,SEAK,Chum,3.7821666230355437
R&I,2011,SEAK,Chum,3.4580760296655626
R&I,2012,SEAK,Chum,4.125392231543163
R&I,2013,SEAK,Chum,3.538143309217742
R&I,2014,SEAK,Chum,4.124952969419544
R&I,2015,SEAK,Chum,3.718472828498767
R&I,1952,WAK,Sockeye,2.4688493451526607
R&I,1953,WAK,Sockeye,2.470028089507456
R&I,1954,WAK,Sockeye,2.4697945202589713
R&I,1955,WAK,Sockeye,2.4708996091288222
R&I,1956,WAK,Sockeye,2.4713328441830424
R&I,1957,WAK,Sockeye,2.469334838611198
R&I,1958,WAK,Sockeye,2.4714142354901885
R&I,1959,WAK,Sockeye,2.4710426206604046
R&I,1960,WAK,Sockeye,2.18583247606513
R&I,1961,WAK,Sockeye,2.677145407696865
R&I,1962,WAK,Sockeye,2.5400000000000005
R&I,1963,WAK,Sockeye,2.360004334245116
R&I,1964,WAK,Sockeye,2.3642371728295144
R&I,1965,WAK,Sockeye,2.0414859083250443
R&I,1966,WAK,Sockeye,2.768738002808491
R&I,1967,WAK,Sockeye,2.8511866340407135
R&I,1968,WAK,Sockeye,2.498166229041536
R&I,1969,WAK,Sockeye,2.4051983017982024
R&I,1970,WAK,Sockeye,2.3641907037977257
R&I,1971,WAK,Sockeye,2.7201095907766377
R&I,1972,WAK,Sockeye,2.67973878760094
R&I,1973,WAK,Sockeye,3.24594862026425
R&I,1974,WAK,Sockeye,2.636833288068987
R&I,1975,WAK,Sockeye,2.4430803531095777
R&I,1976,WAK,Sockeye,2.757372488038659
R&I,1977,WAK,Sockeye,2.981865020369543
R&I,1978,WAK,Sockeye,2.689768391084277
R&I,1979,WAK,Sockeye,2.6625182538153043
R&I,1980,WAK,Sockeye,2.5283922613202874
R&I,1981,WAK,Sockeye,2.8044820578818506
R&I,1982,WAK,Sockeye,2.885976442485592
R&I,1983,WAK,Sockeye,2.568322755577293
R&I,1984,WAK,Sockeye,2.5636480111038407
R&I,1985,WAK,Sockeye,2.4176468002578764
R&I,1986,WAK,Sockeye,2.7603401759929667
R&I,1987,WAK,Sockeye,2.9973308861996237
R&I,1988,WAK,Sockeye,2.7423795600884358
R&I,1989,WAK,Sockeye,2.696768550265045
R&I,1990,WAK,Sockeye,2.564715903388891
R&I,1991,WAK,Sockeye,2.518099200327371
R&I,1992,WAK,Sockeye,2.6087098217650917
R&I,1993,WAK,Sockeye,2.510856089871024
R&I,1994,WAK,Sockeye,2.481859143161216
R&I,1995,WAK,Sockeye,2.482104553351742
R&I,1996,WAK,Sockeye,2.7926668875396796
R&I,1997,WAK,Sockeye,2.5526834576808044
R&I,1998,WAK,Sockeye,2.4320469303711603
R&I,1999,WAK,Sockeye,2.5457759575168533
R&I,2000,WAK,Sockeye,2.819996253410794
R&I,2001,WAK,Sockeye,2.7814635074697875
R&I,2002,WAK,Sockeye,2.6493271845187794
R&I,2003,WAK,Sockeye,2.6000678273488504
R&I,2004,WAK,Sockeye,2.5351490186606753
R&I,2005,WAK,Sockeye,2.6968612492689568
R&I,2006,WAK,Sockeye,2.587259841289329
R&I,2007,WAK,Sockeye,2.614716803964824
R&I,2008,WAK,Sockeye,2.5720019632598388
R&I,2009,WAK,Sockeye,2.7367414141747886
R&I,2010,WAK,Sockeye,2.6334677433345144
R&I,2011,WAK,Sockeye,2.8679744154497184
R&I,2012,WAK,Sockeye,2.7347958298409596
R&I,2013,WAK,Sockeye,2.813470338166979
R&I,2014,WAK,Sockeye,2.516406195609873
R&I,2015,WAK,Sockeye,2.4414536227009167
R&I,1952,SPen,Sockeye,2.5987867203744117
R&I,1953,SPen,Sockeye,2.5987867203744117
R&I,1954,SPen,Sockeye,2.5987867203744117
R&I,1955,SPen,Sockeye,2.5987867203744117
R&I,1956,SPen,Sockeye,2.5987867203744117
R&I,1957,SPen,Sockeye,2.5987867203744117
R&I,1958,SPen,Sockeye,2.5987867203744117
R&I,1959,SPen,Sockeye,2.5987867203744117
R&I,1960,SPen,Sockeye,2.4912721057360505
R&I,1961,SPen,Sockeye,2.7239852368125326
R&I,1962,SPen,Sockeye,2.590484791786605
R&I,1963,SPen,Sockeye,2.5971303333427413
R&I,1964,SPen,Sockeye,2.59106113419413
R&I,1965,SPen,Sockeye,2.6697492351104892
R&I,1966,SPen,Sockeye,2.788638014785611
R&I,1967,SPen,Sockeye,2.8132015407182553
R&I,1968,SPen,Sockeye,2.9043354071069842
R&I,1969,SPen,Sockeye,2.8642300282743776
R&I,1970,SPen,Sockeye,2.8468779115554628
R&I,1971,SPen,Sockeye,3.0435741013168127
R&I,1972,SPen,Sockeye,2.9382256267132614
R&I,1973,SPen,Sockeye,3.5434908797528295
R&I,1974,SPen,Sockeye,3.020856011984909
R&I,1975,SPen,Sockeye,2.9634556208074714
R&I,1976,SPen,Sockeye,3.137939545808836
R&I,1977,SPen,Sockeye,3.573131608597789
R&I,1978,SPen,Sockeye,3.3562519307692993
R&I,1979,SPen,Sockeye,3.057039877681031
R&I,1980,SPen,Sockeye,2.7605230315694795
R&I,1981,SPen,Sockeye,2.976212947542952
R&I,1982,SPen,Sockeye,3.1469721357582325
R&I,1983,SPen,Sockeye,2.86005990345759
R&I,1984,SPen,Sockeye,2.8245489401067863
R&I,1985,SPen,Sockeye,2.603264186616791
R&I,1986,SPen,Sockeye,2.7178721890405844
R&I,1987,SPen,Sockeye,2.840055192826168
R&I,1988,SPen,Sockeye,2.881468719666615
R&I,1989,SPen,Sockeye,2.659137779034044
R&I,1990,SPen,Sockeye,2.636390481317182
R&I,1991,SPen,Sockeye,2.6186606997629354
R&I,1992,SPen,Sockeye,2.6824786268074474
R&I,1993,SPen,Sockeye,2.7146990014265335
R&I,1994,SPen,Sockeye,2.5247880299375183
R&I,1995,SPen,Sockeye,2.5005076591413418
R&I,1996,SPen,Sockeye,2.8471392625709933
R&I,1997,SPen,Sockeye,2.7882920354876957
R&I,1998,SPen,Sockeye,2.6012421531659795
R&I,1999,SPen,Sockeye,2.4344634015671054
R&I,2000,SPen,Sockeye,2.796566743028487
R&I,2001,SPen,Sockeye,2.98264483591788
R&I,2002,SPen,Sockeye,2.7985523958646294
R&I,2003,SPen,Sockeye,2.8075116734935412
R&I,2004,SPen,Sockeye,2.6382838289788277
R&I,2005,SPen,Sockeye,2.8289905039901364
R&I,2006,SPen,Sockeye,2.5887365730766083
R&I,2007,SPen,Sockeye,2.6717710623114868
R&I,2008,SPen,Sockeye,2.6262054798873526
R&I,2009,SPen,Sockeye,2.699500051206773
R&I,2010,SPen,Sockeye,2.6693493914446718
R&I,2011,SPen,Sockeye,2.7897181551088575
R&I,2012,SPen,Sockeye,2.6996573553759218
R&I,2013,SPen,Sockeye,2.735986735173472
R&I,2014,SPen,Sockeye,2.561605780540444
R&I,2015,SPen,Sockeye,2.421858670144562
R&I,1952,Kod,Sockeye,2.5987867203744117
R&I,1953,Kod,Sockeye,2.5987867203744113
R&I,1954,Kod,Sockeye,2.5987867203744117
R&I,1955,Kod,Sockeye,2.5987867203744117
R&I,1956,Kod,Sockeye,2.5987867203744117
R&I,1957,Kod,Sockeye,2.5987867203744117
R&I,1958,Kod,Sockeye,2.5987867203744117
R&I,1959,Kod,Sockeye,2.598786720374412
R&I,1960,Kod,Sockeye,2.49127210573605
R&I,1961,Kod,Sockeye,2.723985236812532
R&I,1962,Kod,Sockeye,2.590484791786605
R&I,1963,Kod,Sockeye,2.5971303333427413
R&I,1964,Kod,Sockeye,2.59106113419413
R&I,1965,Kod,Sockeye,2.6697492351104897
R&I,1966,Kod,Sockeye,2.788638014785611
R&I,1967,Kod,Sockeye,2.8132015407182553
R&I,1968,Kod,Sockeye,2.9043354071069847
R&I,1969,Kod,Sockeye,2.864230028274378
R&I,1970,Kod,Sockeye,2.8468779115554628
R&I,1971,Kod,Sockeye,3.043574101316813
R&I,1972,Kod,Sockeye,2.9382256267132623
R&I,1973,Kod,Sockeye,3.543490879752829
R&I,1974,Kod,Sockeye,3.020856011984909
R&I,1975,Kod,Sockeye,2.963455620807472
R&I,1976,Kod,Sockeye,3.1379395458088366
R&I,1977,Kod,Sockeye,3.5731316085977896
R&I,1978,Kod,Sockeye,3.3562519307692993
R&I,1979,Kod,Sockeye,3.057039877681031
R&I,1980,Kod,Sockeye,2.7605230315694795
R&I,1981,Kod,Sockeye,2.9762129475429524
R&I,1982,Kod,Sockeye,3.146972135758233
R&I,1983,Kod,Sockeye,2.86005990345759
R&I,1984,Kod,Sockeye,2.8245489401067863
R&I,1985,Kod,Sockeye,2.6032641866167907
R&I,1986,Kod,Sockeye,2.717872189040585
R&I,1987,Kod,Sockeye,2.840055192826168
R&I,1988,Kod,Sockeye,2.881468719666615
R&I,1989,Kod,Sockeye,2.659137779034044
R&I,1990,Kod,Sockeye,2.6363904813171817
R&I,1991,Kod,Sockeye,2.6186606997629354
R&I,1992,Kod,Sockeye,2.6824786268074465
R&I,1993,Kod,Sockeye,2.7146990014265335
R&I,1994,Kod,Sockeye,2.524788029937518
R&I,1995,Kod,Sockeye,2.5005076591413413
R&I,1996,Kod,Sockeye,2.847139262570993
R&I,1997,Kod,Sockeye,2.788292035487696
R&I,1998,Kod,Sockeye,2.60124215316598
R&I,1999,Kod,Sockeye,2.434463401567106
R&I,2000,Kod,Sockeye,2.7965667430284866
R&I,2001,Kod,Sockeye,2.9826448359178803
R&I,2002,Kod,Sockeye,2.7985523958646294
R&I,2003,Kod,Sockeye,2.8075116734935412
R&I,2004,Kod,Sockeye,2.638283828978828
R&I,2005,Kod,Sockeye,2.8289905039901364
R&I,2006,Kod,Sockeye,2.588736573076608
R&I,2007,Kod,Sockeye,2.6717710623114863
R&I,2008,Kod,Sockeye,2.6262054798873526
R&I,2009,Kod,Sockeye,2.699500051206773
R&I,2010,Kod,Sockeye,2.6693493914446718
R&I,2011,Kod,Sockeye,2.7897181551088575
R&I,2012,Kod,Sockeye,2.6996573553759218
R&I,2013,Kod,Sockeye,2.7359867351734715
R&I,2014,Kod,Sockeye,2.561605780540444
R&I,2015,Kod,Sockeye,2.421858670144562
R&I,1952,CI,Sockeye,2.5987867203744117
R&I,1953,CI,Sockeye,2.598786720374412
R&I,1954,CI,Sockeye,2.5987867203744117
R&I,1955,CI,Sockeye,2.5987867203744117
R&I,1956,CI,Sockeye,2.5987867203744117
R&I,1957,CI,Sockeye,2.5987867203744117
R&I,1958,CI,Sockeye,2.5987867203744117
R&I,1959,CI,Sockeye,2.598786720374412
R&I,1960,CI,Sockeye,2.49127210573605
R&I,1961,CI,Sockeye,2.723985236812532
R&I,1962,CI,Sockeye,2.5904847917866056
R&I,1963,CI,Sockeye,2.597130333342742
R&I,1964,CI,Sockeye,2.5910611341941294
R&I,1965,CI,Sockeye,2.6697492351104892
R&I,1966,CI,Sockeye,2.788638014785611
R&I,1967,CI,Sockeye,2.813201540718256
R&I,1968,CI,Sockeye,2.9043354071069847
R&I,1969,CI,Sockeye,2.864230028274378
R&I,1970,CI,Sockeye,2.8468779115554628
R&I,1971,CI,Sockeye,3.0435741013168127
R&I,1972,CI,Sockeye,2.9382256267132623
R&I,1973,CI,Sockeye,3.543490879752829
R&I,1974,CI,Sockeye,3.020856011984909
R&I,1975,CI,Sockeye,2.9634556208074714
R&I,1976,CI,Sockeye,3.137939545808836
R&I,1977,CI,Sockeye,3.5731316085977896
R&I,1978,CI,Sockeye,3.3562519307692993
R&I,1979,CI,Sockeye,3.0570398776810306
R&I,1980,CI,Sockeye,2.7605230315694795
R&I,1981,CI,Sockeye,2.976212947542952
R&I,1982,CI,Sockeye,3.1469721357582325
R&I,1983,CI,Sockeye,2.8600599034575906
R&I,1984,CI,Sockeye,2.8245489401067867
R&I,1985,CI,Sockeye,2.6032641866167907
R&I,1986,CI,Sockeye,2.717872189040585
R&I,1987,CI,Sockeye,2.8400551928261684
R&I,1988,CI,Sockeye,2.8814687196666156
R&I,1989,CI,Sockeye,2.659137779034044
R&I,1990,CI,Sockeye,2.6363904813171817
R&I,1991,CI,Sockeye,2.6186606997629354
R&I,1992,CI,Sockeye,2.6824786268074465
R&I,1993,CI,Sockeye,2.7146990014265335
R&I,1994,CI,Sockeye,2.5247880299375187
R&I,1995,CI,Sockeye,2.5005076591413413
R&I,1996,CI,Sockeye,2.847139262570993
R&I,1997,CI,Sockeye,2.7882920354876957
R&I,1998,CI,Sockeye,2.60124215316598
R&I,1999,CI,Sockeye,2.434463401567106
R&I,2000,CI,Sockeye,2.796566743028487
R&I,2001,CI,Sockeye,2.9826448359178803
R&I,2002,CI,Sockeye,2.798552395864629
R&I,2003,CI,Sockeye,2.807511673493541
R&I,2004,CI,Sockeye,2.6382838289788277
R&I,2005,CI,Sockeye,2.828990503990136
R&I,2006,CI,Sockeye,2.588736573076608
R&I,2007,CI,Sockeye,2.6717710623114868
R&I,2008,CI,Sockeye,2.6262054798873526
R&I,2009,CI,Sockeye,2.699500051206773
R&I,2010,CI,Sockeye,2.6693493914446718
R&I,2011,CI,Sockeye,2.7897181551088575
R&I,2012,CI,Sockeye,2.6996573553759218
R&I,2013,CI,Sockeye,2.735986735173471
R&I,2014,CI,Sockeye,2.5616057805404444
R&I,2015,CI,Sockeye,2.421858670144562
R&I,1952,PWS,Sockeye,2.598786720374412
R&I,1953,PWS,Sockeye,2.5987867203744117
R&I,1954,PWS,Sockeye,2.5987867203744113
R&I,1955,PWS,Sockeye,2.5987867203744117
R&I,1956,PWS,Sockeye,2.5987867203744117
R&I,1957,PWS,Sockeye,2.5987867203744117
R&I,1958,PWS,Sockeye,2.5987867203744117
R&I,1959,PWS,Sockeye,2.5987867203744117
R&I,1960,PWS,Sockeye,2.49127210573605
R&I,1961,PWS,Sockeye,2.723985236812532
R&I,1962,PWS,Sockeye,2.590484791786605
R&I,1963,PWS,Sockeye,2.597130333342741
R&I,1964,PWS,Sockeye,2.59106113419413
R&I,1965,PWS,Sockeye,2.6697492351104892
R&I,1966,PWS,Sockeye,2.788638014785611
R&I,1967,PWS,Sockeye,2.8132015407182553
R&I,1968,PWS,Sockeye,2.9043354071069842
R&I,1969,PWS,Sockeye,2.864230028274378
R&I,1970,PWS,Sockeye,2.8468779115554628
R&I,1971,PWS,Sockeye,3.0435741013168127
R&I,1972,PWS,Sockeye,2.9382256267132614
R&I,1973,PWS,Sockeye,3.5434908797528295
R&I,1974,PWS,Sockeye,3.020856011984909
R&I,1975,PWS,Sockeye,2.9634556208074714
R&I,1976,PWS,Sockeye,3.1379395458088366
R&I,1977,PWS,Sockeye,3.5731316085977896
R&I,1978,PWS,Sockeye,3.3562519307692993
R&I,1979,PWS,Sockeye,3.0570398776810306
R&I,1980,PWS,Sockeye,2.7605230315694795
R&I,1981,PWS,Sockeye,2.9762129475429524
R&I,1982,PWS,Sockeye,3.1469721357582325
R&I,1983,PWS,Sockeye,2.8600599034575898
R&I,1984,PWS,Sockeye,2.8245489401067863
R&I,1985,PWS,Sockeye,2.6032641866167907
R&I,1986,PWS,Sockeye,2.717872189040585
R&I,1987,PWS,Sockeye,2.840055192826168
R&I,1988,PWS,Sockeye,2.8814687196666156
R&I,1989,PWS,Sockeye,2.659137779034044
R&I,1990,PWS,Sockeye,2.636390481317182
R&I,1991,PWS,Sockeye,2.6186606997629354
R&I,1992,PWS,Sockeye,2.6824786268074465
R&I,1993,PWS,Sockeye,2.714699001426534
R&I,1994,PWS,Sockeye,2.524788029937518
R&I,1995,PWS,Sockeye,2.5005076591413413
R&I,1996,PWS,Sockeye,2.8471392625709933
R&I,1997,PWS,Sockeye,2.7882920354876957
R&I,1998,PWS,Sockeye,2.6012421531659795
R&I,1999,PWS,Sockeye,2.434463401567106
R&I,2000,PWS,Sockeye,2.796566743028487
R&I,2001,PWS,Sockeye,2.9826448359178808
R&I,2002,PWS,Sockeye,2.7985523958646294
R&I,2003,PWS,Sockeye,2.8075116734935412
R&I,2004,PWS,Sockeye,2.6382838289788277
R&I,2005,PWS,Sockeye,2.8289905039901364
R&I,2006,PWS,Sockeye,2.588736573076608
R&I,2007,PWS,Sockeye,2.6717710623114868
R&I,2008,PWS,Sockeye,2.626205479887352
R&I,2009,PWS,Sockeye,2.6995000512067726
R&I,2010,PWS,Sockeye,2.6693493914446718
R&I,2011,PWS,Sockeye,2.7897181551088575
R&I,2012,PWS,Sockeye,2.6996573553759218
R&I,2013,PWS,Sockeye,2.735986735173472
R&I,2014,PWS,Sockeye,2.5616057805404444
R&I,2015,PWS,Sockeye,2.4218586701445615
R&I,1952,SEAK,Sockeye,2.692
R&I,1953,SEAK,Sockeye,2.6920000000000006
R&I,1954,SEAK,Sockeye,2.6920000000000006
R&I,1955,SEAK,Sockeye,2.692
R&I,1956,SEAK,Sockeye,2.6920000000000006
R&I,1957,SEAK,Sockeye,2.692
R&I,1958,SEAK,Sockeye,2.692
R&I,1959,SEAK,Sockeye,2.6920000000000006
R&I,1960,SEAK,Sockeye,2.4900000000000007
R&I,1961,SEAK,Sockeye,2.9900000000000007
R&I,1962,SEAK,Sockeye,2.77
R&I,1963,SEAK,Sockeye,2.4900000000000007
R&I,1964,SEAK,Sockeye,2.72
R&I,1965,SEAK,Sockeye,2.77
R&I,1966,SEAK,Sockeye,3.0800000000000005
R&I,1967,SEAK,Sockeye,2.86
R&I,1968,SEAK,Sockeye,3.1800000000000006
R&I,1969,SEAK,Sockeye,2.6299999999999994
R&I,1970,SEAK,Sockeye,2.8999999999999995
R&I,1971,SEAK,Sockeye,2.9
R&I,1972,SEAK,Sockeye,2.85
R&I,1973,SEAK,Sockeye,3.13
R&I,1974,SEAK,Sockeye,2.919999999999999
R&I,1975,SEAK,Sockeye,2.5699999999999994
R&I,1976,SEAK,Sockeye,2.99
R&I,1977,SEAK,Sockeye,3.144305144518598
R&I,1978,SEAK,Sockeye,3.0018630217560403
R&I,1979,SEAK,Sockeye,2.892921269088804
R&I,1980,SEAK,Sockeye,2.887213657552966
R&I,1981,SEAK,Sockeye,2.804334970142183
R&I,1982,SEAK,Sockeye,3.049869163970345
R&I,1983,SEAK,Sockeye,2.7802320279321244
R&I,1984,SEAK,Sockeye,2.790908370112331
R&I,1985,SEAK,Sockeye,2.804379623141219
R&I,1986,SEAK,Sockeye,2.910118199508796
R&I,1987,SEAK,Sockeye,3.0302377048406894
R&I,1988,SEAK,Sockeye,2.7489124696405614
R&I,1989,SEAK,Sockeye,2.9215102516050635
R&I,1990,SEAK,Sockeye,2.846747972948212
R&I,1991,SEAK,Sockeye,2.7052653513182157
R&I,1992,SEAK,Sockeye,2.7499300560826456
R&I,1993,SEAK,Sockeye,2.6596704440043117
R&I,1994,SEAK,Sockeye,2.705192374970167
R&I,1995,SEAK,Sockeye,2.625865648172955
R&I,1996,SEAK,Sockeye,2.9048066180735526
R&I,1997,SEAK,Sockeye,2.82434459408185
R&I,1998,SEAK,Sockeye,2.7419868019625464
R&I,1999,SEAK,Sockeye,2.6784868143323597
R&I,2000,SEAK,Sockeye,2.7328224901166482
R&I,2001,SEAK,Sockeye,2.8054502634092437
R&I,2002,SEAK,Sockeye,2.8289844217908926
R&I,2003,SEAK,Sockeye,2.743199620285363
R&I,2004,SEAK,Sockeye,2.675523851633891
R&I,2005,SEAK,Sockeye,2.5584260822783436
R&I,2006,SEAK,Sockeye,2.5700497039361196
R&I,2007,SEAK,Sockeye,2.8940981792333274
R&I,2008,SEAK,Sockeye,2.855870475037932
R&I,2009,SEAK,Sockeye,2.6928929979940572
R&I,2010,SEAK,Sockeye,2.6686245410143323
R&I,2011,SEAK,Sockeye,2.7490898993516812
R&I,2012,SEAK,Sockeye,2.830476373468015
R&I,2013,SEAK,Sockeye,2.7216930847783867
R&I,2014,SEAK,Sockeye,2.649333563966874
R&I,2015,SEAK,Sockeye,2.5139007681817898
